🖖🏾	ဗူလ်ကန် ဆလု, ဗူလ်ကန် ဆလု − အသားညိုရောင်, ဗော်လ်ကန် ဂုဏ်ပြုလက်ဟန်, လက်, လက်ချောင်း, အသားညိုရောင်
🖖🏿	ဗူလ်ကန် ဆလု, ဗူလ်ကန် ဆလု − အသားမဲရောင်, ဗော်လ်ကန် ဂုဏ်ပြုလက်ဟန်, လက်, လက်ချောင်း, အသားမဲရောင်
👌	လက်, အိုကေ လက်, အိုကေ ဟုပြနေသည့် လက်ဟန်
👌🏻	လက်, အသားဖြူရောင်, အိုကေ လက်, အိုကေ လက် − အသားဖြူရောင်, အိုကေ ဟုပြနေသည့် လက်ဟန်
👌🏼	လက်, အသားနုရောင်, အိုကေ လက်, အိုကေ လက် − အသားနုရောင်, အိုကေ ဟုပြနေသည့် လက်ဟန်
👌🏽	လက်, အသားလတ်ရောင်, အိုကေ လက်, အိုကေ လက် − အသားလတ်ရောင်, အိုကေ ဟုပြနေသည့် လက်ဟန်
👌🏾	လက်, အသားညိုရောင်, အိုကေ လက်, အိုကေ လက် − အသားညိုရောင်, အိုကေ ဟုပြနေသည့် လက်ဟန်
👌🏿	လက်, အသားမဲရောင်, အိုကေ လက်, အိုကေ လက် − အသားမဲရောင်, အိုကေ ဟုပြနေသည့် လက်ဟန်
🤏	လက်ချောင်းချင်း ဖိဟန်ပြခြင်း, အနည်းငယ်
🤏🏻	လက်ချောင်းချင်း ဖိဟန်ပြခြင်း, လက်ချောင်းချင်း ဖိဟန်ပြခြင်း − အသားဖြူရောင်, အနည်းငယ်, အသားဖြူရောင်
🤏🏼	လက်ချောင်းချင်း ဖိဟန်ပြခြင်း, လက်ချောင်းချင်း ဖိဟန်ပြခြင်း − အသားနုရောင်, အနည်းငယ်, အသားနုရောင်
