🤏	پنچنگ هٿ, گهٽ مقدار
🤏🏻	پنچنگ هٿ, پنچنگ هٿ: گوري رنگت, گهٽ مقدار, گوري رنگت
🤏🏼	وچولي گوري رنگت, پنچنگ هٿ, پنچنگ هٿ: وچولي گوري رنگت, گهٽ مقدار
🤏🏽	پنچنگ هٿ, پنچنگ هٿ: پڪو رنگ, پڪو رنگ, گهٽ مقدار
🤏🏾	وچولو ڪارو رنگ, پنچنگ هٿ, پنچنگ هٿ: وچولو ڪارو رنگ, گهٽ مقدار
🤏🏿	پنچنگ هٿ, پنچنگ هٿ: ڪارو رنگ, ڪارو رنگ, گهٽ مقدار
✌️	فتح جو نشان, فتح، هٿ
✌🏻	فتح جو نشان, فتح جو نشان: گوري رنگت, فتح، هٿ, گوري رنگت
✌🏼	فتح جو نشان, فتح جو نشان: وچولي گوري رنگت, فتح، هٿ, وچولي گوري رنگت
✌🏽	فتح جو نشان, فتح جو نشان: پڪو رنگ, فتح، هٿ, پڪو رنگ
✌🏾	فتح جو نشان, فتح جو نشان: وچولو ڪارو رنگ, فتح، هٿ, وچولو ڪارو رنگ
✌🏿	فتح جو نشان, فتح جو نشان: ڪارو رنگ, فتح، هٿ, ڪارو رنگ
🤞	آڱر, قسمت, هٿ, ڪراس, ڪراس ٿيل آڱريون
🤞🏻	آڱر, قسمت, هٿ, ڪراس, ڪراس ٿيل آڱريون, ڪراس ٿيل آڱريون: گوري رنگت, گوري رنگت
🤞🏼	آڱر, قسمت, هٿ, وچولي گوري رنگت, ڪراس, ڪراس ٿيل آڱريون, ڪراس ٿيل آڱريون: وچولي گوري رنگت
🤞🏽	آڱر, قسمت, هٿ, پڪو رنگ, ڪراس, ڪراس ٿيل آڱريون, ڪراس ٿيل آڱريون: پڪو رنگ
🤞🏾	آڱر, قسمت, هٿ, وچولو ڪارو رنگ, ڪراس, ڪراس ٿيل آڱريون, ڪراس ٿيل آڱريون: وچولو ڪارو رنگ
🤞🏿	آڱر, قسمت, هٿ, ڪارو رنگ, ڪراس, ڪراس ٿيل آڱريون, ڪراس ٿيل آڱريون: ڪارو رنگ
🤟	هٿ, پيار جو اشارو
🤟🏻	هٿ, پيار جو اشارو, پيار جو اشارو: گوري رنگت, گوري رنگت
🤟🏼	هٿ, وچولي گوري رنگت, پيار جو اشارو, پيار جو اشارو: وچولي گوري رنگت
🤟🏽	هٿ, پيار جو اشارو, پيار جو اشارو: پڪو رنگ, پڪو رنگ
🤟🏾	هٿ, وچولو ڪارو رنگ, پيار جو اشارو, پيار جو اشارو: وچولو ڪارو رنگ
