😀	lol, rindo, risada, rosto, rosto risonho
🦵🏽	chute, membro, pele morena, perna, perna: pele morena
🦵🏾	chute, membro, pele morena escura, perna, perna: pele morena escura
🦵🏿	chute, membro, pele escura, perna, perna: pele escura
🦶	chute, pisão, pé
🦶🏻	chute, pele clara, pisão, pé, pé: pele clara
🦶🏼	chute, pele morena clara, pisão, pé, pé: pele morena clara
🦶🏽	chute, pele morena, pisão, pé, pé: pele morena
🦶🏾	chute, pele morena escura, pisão, pé, pé: pele morena escura
🦶🏿	chute, pele escura, pisão, pé, pé: pele escura
👂️	corpo, orelha
👂🏻	corpo, orelha, orelha: pele clara, pele clara
👂🏼	corpo, orelha, orelha: pele morena clara, pele morena clara
👂🏽	corpo, orelha, orelha: pele morena, pele morena
👂🏾	corpo, orelha, orelha: pele morena escura, pele morena escura
👂🏿	corpo, orelha, orelha: pele escura, pele escura
🦻	ouvido com aparelho auditivo
🦻🏻	ouvido com aparelho auditivo, ouvido com aparelho auditivo: pele clara, pele clara
🦻🏼	ouvido com aparelho auditivo, ouvido com aparelho auditivo: pele morena clara, pele morena clara
🦻🏽	ouvido com aparelho auditivo, ouvido com aparelho auditivo: pele morena, pele morena
🦻🏾	ouvido com aparelho auditivo, ouvido com aparelho auditivo: pele morena escura, pele morena escura
🦻🏿	ouvido com aparelho auditivo, ouvido com aparelho auditivo: pele escura, pele escura
👃	corpo, nariz, rosto
👃🏻	corpo, nariz, nariz: pele clara, pele clara, rosto
👃🏼	corpo, nariz, nariz: pele morena clara, pele morena clara, rosto
👃🏽	corpo, nariz, nariz: pele morena, pele morena, rosto
👃🏾	corpo, nariz, nariz: pele morena escura, pele morena escura, rosto
👃🏿	corpo, nariz, nariz: pele escura, pele escura, rosto
🧠	cérebro, inteligente
🦷	dente, dentista
🦴	esqueleto, osso
👀	olho, olhos, rosto
👁️	olho, parte do corpo, rosto
👅	corpo, língua, rosto
👄	boca, corpo, lábios, rosto
👶	bebê, neném
👶🏻	bebê, bebê: pele clara, neném, pele clara
👶🏼	bebê, bebê: pele morena clara, neném, pele morena clara
👶🏽	bebê, bebê: pele morena, neném, pele morena
👶🏾	bebê, bebê: pele morena escura, neném, pele morena escura
👶🏿	bebê, bebê: pele escura, neném, pele escura
🧒	criança
🧒🏻	criança, criança: pele clara, pele clara
🧒🏼	criança, criança: pele morena clara, pele morena clara
🧒🏽	criança, criança: pele morena, pele morena
🧒🏾	criança, criança: pele morena escura, pele morena escura
🧒🏿	criança, criança: pele escura, pele escura
👦	jovem, menino
👦🏻	jovem, menino, menino: pele clara, pele clara
👦🏼	jovem, menino, menino: pele morena clara, pele morena clara
👦🏽	jovem, menino, menino: pele morena, pele morena
👦🏾	jovem, menino, menino: pele morena escura, pele morena escura
👦🏿	jovem, menino, menino: pele escura, pele escura
👧	garota, menina
👧🏻	garota, menina, menina: pele clara, pele clara
👧🏼	garota, menina, menina: pele morena clara, pele morena clara
👧🏽	garota, menina, menina: pele morena, pele morena
👧🏾	garota, menina, menina: pele morena escura, pele morena escura
👧🏿	garota, menina, menina: pele escura, pele escura
🧑	adulto, gênero não especificado, pessoa
🧑🏻	adulto, gênero não especificado, pele clara, pessoa, pessoa: pele clara
🧑🏼	adulto, gênero não especificado, pele morena clara, pessoa, pessoa: pele morena clara
🧑🏽	adulto, gênero não especificado, pele morena, pessoa, pessoa: pele morena
🧑🏾	adulto, gênero não especificado, pele morena escura, pessoa, pessoa: pele morena escura
🧑🏿	adulto, gênero não especificado, pele escura, pessoa, pessoa: pele escura
👱	cabelo, loiro, louro, pessoa loira, pessoa loura, pessoa: cabelo louro
👱🏻	cabelo, loiro, louro, pele clara, pessoa loira, pessoa loura, pessoa: cabelo louro, pessoa: pele clara e cabelo louro
👱🏼	cabelo, loiro, louro, pele morena clara, pessoa loira, pessoa loura, pessoa: cabelo louro, pessoa: pele morena clara e cabelo louro
👱🏽	cabelo, loiro, louro, pele morena, pessoa loira, pessoa loura, pessoa: cabelo louro, pessoa: pele morena e cabelo louro
👱🏾	cabelo, loiro, louro, pele morena escura, pessoa loira, pessoa loura, pessoa: cabelo louro, pessoa: pele morena escura e cabelo louro
👱🏿	cabelo, loiro, louro, pele escura, pessoa loira, pessoa loura, pessoa: cabelo louro, pessoa: pele escura e cabelo louro
👨	adulto, homem
👨🏻	adulto, homem, homem: pele clara, pele clara
👨🏼	adulto, homem, homem: pele morena clara, pele morena clara
👨🏽	adulto, homem, homem: pele morena, pele morena
👨🏾	adulto, homem, homem: pele morena escura, pele morena escura
👨🏿	adulto, homem, homem: pele escura, pele escura
🧔	barba, barbudo, homem, homem: barba, pessoa
🧔🏻	barba, barbudo, homem, homem: barba, homem: pele clara e barba, pele clara, pessoa
🧔🏼	barba, barbudo, homem, homem: barba, homem: pele morena clara e barba, pele morena clara, pessoa
🧔🏽	barba, barbudo, homem, homem: barba, homem: pele morena e barba, pele morena, pessoa
🧔🏾	barba, barbudo, homem, homem: barba, homem: pele morena escura e barba, pele morena escura, pessoa
🧔🏿	barba, barbudo, homem, homem: barba, homem: pele escura e barba, pele escura, pessoa
👱‍♂	cabelo, homem, homem: cabelo loiro, loiro, louro
👱🏻‍♂	cabelo, homem, homem: cabelo loiro, homem: pele clara e cabelo loiro, loiro, louro, pele clara
👱🏼‍♂	cabelo, homem, homem: cabelo loiro, homem: pele morena clara e cabelo loiro, loiro, louro, pele morena clara
👱🏽‍♂	cabelo, homem, homem: cabelo loiro, homem: pele morena e cabelo loiro, loiro, louro, pele morena
👱🏾‍♂	cabelo, homem, homem: cabelo loiro, homem: pele morena escura e cabelo loiro, loiro, louro, pele morena escura
👱🏿‍♂	cabelo, homem, homem: cabelo loiro, homem: pele escura e cabelo loiro, loiro, louro, pele escura
👨‍🦰	adulto, cabelo vermelho, homem, homem: cabelo vermelho
👨🏻‍🦰	adulto, cabelo vermelho, homem, homem: pele clara e cabelo vermelho, pele clara
👨🏼‍🦰	adulto, cabelo vermelho, homem, homem: pele morena clara e cabelo vermelho, pele morena clara
👨🏽‍🦰	adulto, cabelo vermelho, homem, homem: pele morena e cabelo vermelho, pele morena
👨🏾‍🦰	adulto, cabelo vermelho, homem, homem: pele morena escura e cabelo vermelho, pele morena escura
👨🏿‍🦰	adulto, cabelo vermelho, homem, homem: pele escura e cabelo vermelho, pele escura
👨‍🦱	adulto, cabelo cacheado, homem, homem: cabelo cacheado
👨🏻‍🦱	adulto, cabelo cacheado, homem, homem: pele clara e cabelo cacheado, pele clara
👨🏼‍🦱	adulto, cabelo cacheado, homem, homem: pele morena clara e cabelo cacheado, pele morena clara
👨🏽‍🦱	adulto, cabelo cacheado, homem, homem: pele morena e cabelo cacheado, pele morena
👨🏾‍🦱	adulto, cabelo cacheado, homem, homem: pele morena escura e cabelo cacheado, pele morena escura
👨🏿‍🦱	adulto, cabelo cacheado, homem, homem: pele escura e cabelo cacheado, pele escura
👨‍🦳	adulto, cabelo branco, homem, homem: cabelo branco
👨🏻‍🦳	adulto, cabelo branco, homem, homem: pele clara e cabelo branco, pele clara
👨🏼‍🦳	adulto, cabelo branco, homem, homem: pele morena clara e cabelo branco, pele morena clara
👨🏽‍🦳	adulto, cabelo branco, homem, homem: pele morena e cabelo branco, pele morena
👨🏾‍🦳	adulto, cabelo branco, homem, homem: pele morena escura e cabelo branco, pele morena escura
👨🏿‍🦳	adulto, cabelo branco, homem, homem: pele escura e cabelo branco, pele escura
👨‍🦲	adulto, careca, homem, homem: careca
👨🏻‍🦲	adulto, careca, homem, homem: pele clara e careca, pele clara
👨🏼‍🦲	adulto, careca, homem, homem: pele morena clara e careca, pele morena clara
👨🏽‍🦲	adulto, careca, homem, homem: pele morena e careca, pele morena
👨🏾‍🦲	adulto, careca, homem, homem: pele morena escura e careca, pele morena escura
👨🏿‍🦲	adulto, careca, homem, homem: pele escura e careca, pele escura
👩	adulta, mulher
👩🏻	adulta, mulher, mulher: pele clara, pele clara
👩🏼	adulta, mulher, mulher: pele morena clara, pele morena clara
👩🏽	adulta, mulher, mulher: pele morena, pele morena
👩🏾	adulta, mulher, mulher: pele morena escura, pele morena escura
👩🏿	adulta, mulher, mulher: pele escura, pele escura
👱‍♀	loira, loura, mulher, mulher: cabelo loiro
👱🏻‍♀	cabelo loiro, loira, loura, mulher, mulher: cabelo loiro, mulher: pele clara e cabelo loiro, pele clara
👱🏼‍♀	cabelo loiro, loira, loura, mulher, mulher: cabelo loiro, mulher: pele morena clara e cabelo loiro, pele morena clara
👱🏽‍♀	cabelo loiro, loira, loura, mulher, mulher: cabelo loiro, mulher: pele morena e cabelo loiro, pele morena
👱🏾‍♀	cabelo loiro, loira, loura, mulher, mulher: cabelo loiro, mulher: pele morena escura e cabelo loiro, pele morena escura
👱🏿‍♀	cabelo loiro, loira, loura, mulher, mulher: cabelo loiro, mulher: pele escura e cabelo loiro, pele escura
👩‍🦰	adulta, cabelo vermelho, mulher, mulher: cabelo vermelho
👩🏻‍🦰	adulta, cabelo vermelho, mulher, mulher: pele clara e cabelo vermelho, pele clara
👩🏼‍🦰	adulta, cabelo vermelho, mulher, mulher: pele morena clara e cabelo vermelho, pele morena clara
👩🏽‍🦰	adulta, cabelo vermelho, mulher, mulher: pele morena e cabelo vermelho, pele morena
👩🏾‍🦰	adulta, cabelo vermelho, mulher, mulher: pele morena escura e cabelo vermelho, pele morena escura
👩🏿‍🦰	adulta, cabelo vermelho, mulher, mulher: pele escura e cabelo vermelho, pele escura
👩‍🦱	adulta, cabelo cacheado, mulher, mulher: cabelo cacheado
👩🏻‍🦱	adulta, cabelo cacheado, mulher, mulher: pele clara e cabelo cacheado, pele clara
👩🏼‍🦱	adulta, cabelo cacheado, mulher, mulher: pele morena clara e cabelo cacheado, pele morena clara
👩🏽‍🦱	adulta, cabelo cacheado, mulher, mulher: pele morena e cabelo cacheado, pele morena
👩🏾‍🦱	adulta, cabelo cacheado, mulher, mulher: pele morena escura e cabelo cacheado, pele morena escura
👩🏿‍🦱	adulta, cabelo cacheado, mulher, mulher: pele escura e cabelo cacheado, pele escura
👩‍🦳	adulta, cabelo branco, mulher, mulher: cabelo branco
👩🏻‍🦳	adulta, cabelo branco, mulher, mulher: pele clara e cabelo branco, pele clara
👩🏼‍🦳	adulta, cabelo branco, mulher, mulher: pele morena clara e cabelo branco, pele morena clara
👩🏽‍🦳	adulta, cabelo branco, mulher, mulher: pele morena e cabelo branco, pele morena
👩🏾‍🦳	adulta, cabelo branco, mulher, mulher: pele morena escura e cabelo branco, pele morena escura
👩🏿‍🦳	adulta, cabelo branco, mulher, mulher: pele escura e cabelo branco, pele escura
👩‍🦲	adulta, careca, mulher, mulher: careca
👩🏻‍🦲	adulta, careca, mulher, mulher: pele clara e careca, pele clara
👩🏼‍🦲	adulta, careca, mulher, mulher: pele morena clara e careca, pele morena clara
👩🏽‍🦲	adulta, careca, mulher, mulher: pele morena e careca, pele morena
👩🏾‍🦲	adulta, careca, mulher, mulher: pele morena escura e careca, pele morena escura
👩🏿‍🦲	adulta, careca, mulher, mulher: pele escura e careca, pele escura
🧓	adulto, idoso
🧓🏻	adulto, idoso, idoso: pele clara, pele clara
🧓🏼	adulto, idoso, idoso: pele morena clara, pele morena clara
🧓🏽	adulto, idoso, idoso: pele morena, pele morena
🧓🏾	adulto, idoso, idoso: pele morena escura, pele morena escura
🧓🏿	adulto, idoso, idoso: pele escura, pele escura
👴	adulto, homem, homem idoso, idoso
👴🏻	adulto, homem, homem idoso: pele clara, idoso, pele clara
👴🏼	adulto, homem, homem idoso: pele morena clara, idoso, pele morena clara
👴🏽	adulto, homem, homem idoso: pele morena, idoso, pele morena
👴🏾	adulto, homem, homem idoso: pele morena escura, idoso, pele morena escura
👴🏿	adulto, homem, homem idoso: pele escura, idoso, pele escura
👵	adulta, idosa, mulher
👵🏻	adulta, idosa, idosa: pele clara, mulher, pele clara
👵🏼	adulta, idosa, idosa: pele morena clara, mulher, pele morena clara
👵🏽	adulta, idosa, idosa: pele morena, mulher, pele morena
👵🏾	adulta, idosa, idosa: pele morena escura, mulher, pele morena escura
👵🏿	adulta, idosa, idosa: pele escura, mulher, pele escura
🙍	franzindo a sobrancelha, gesto, pessoa, pessoa franzindo a sobrancelha
🙍🏻	franzindo a sobrancelha, franzindo a sobrancelha: pele clara, gesto, pele clara, pessoa, pessoa franzindo a sobrancelha
🙍🏼	franzindo a sobrancelha, franzindo a sobrancelha: pele morena clara, gesto, pele morena clara, pessoa, pessoa franzindo a sobrancelha
🙍🏽	franzindo a sobrancelha, franzindo a sobrancelha: pele morena, gesto, pele morena, pessoa, pessoa franzindo a sobrancelha
🙍🏾	franzindo a sobrancelha, franzindo a sobrancelha: pele morena escura, gesto, pele morena escura, pessoa, pessoa franzindo a sobrancelha
🙍🏿	franzindo a sobrancelha, franzindo a sobrancelha: pele escura, gesto, pele escura, pessoa, pessoa franzindo a sobrancelha
🙍‍♂	carrancudo, desconfiado, homem, homem franzindo a sobrancelha
🙍🏻‍♂	carrancudo, desconfiado, homem, homem franzindo a sobrancelha, homem franzindo a sobrancelha: pele clara, pele clara
🙍🏼‍♂	carrancudo, desconfiado, homem, homem franzindo a sobrancelha, homem franzindo a sobrancelha: pele morena clara, pele morena clara
🙍🏽‍♂	carrancudo, desconfiado, homem, homem franzindo a sobrancelha, homem franzindo a sobrancelha: pele morena, pele morena
🙍🏾‍♂	carrancudo, desconfiado, homem, homem franzindo a sobrancelha, homem franzindo a sobrancelha: pele morena escura, pele morena escura
🙍🏿‍♂	carrancudo, desconfiado, homem, homem franzindo a sobrancelha, homem franzindo a sobrancelha: pele escura, pele escura
🙍‍♀	carrancuda, desconfiada, mulher, mulher franzindo a sobrancelha
